Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
497796,22355,"CHARLOTTE BAG , SUKI DESIGN",100,2010-02-12 12:59:00,0.72,15633,United Kingdom
497799,84508A,CAMOFLAGE DESIGN TEDDY,96,2010-02-12 13:27:00,2.1,13223,United Kingdom
497802,21975,PACK OF 60 DINOSAUR CAKE CASES,240,2010-02-12 13:52:00,0.4,13027,United Kingdom
497802,84992,72 SWEETHEART FAIRY CAKE CASES,240,2010-02-12 13:52:00,0.4,13027,United Kingdom
497802,84991,60 TEATIME FAIRY CAKE CASES,240,2010-02-12 13:52:00,0.4,13027,United Kingdom
497802,21977,PACK OF 60 PINK PAISLEY CAKE CASES,240,2010-02-12 13:52:00,0.4,13027,United Kingdom
497802,21213,PACK OF 72 SKULL CAKE CASES,240,2010-02-12 13:52:00,0.4,13027,United Kingdom
497802,21212,PACK OF 72 RETRO SPOT CAKE CASES,240,2010-02-12 13:52:00,0.4,13027,United Kingdom
497807,40016,CHINESE DRAGON PAPER LANTERNS,600,2010-02-12 14:00:00,0.25,12971,United Kingdom
497808,20982,12 PENCILS TALL TUBE SKULLS,96,2010-02-12 14:31:00,0.85,17226,United Kingdom
497808,20983,12 PENCILS TALL TUBE RED SPOTTY,96,2010-02-12 14:31:00,0.85,17226,United Kingdom
497808,84212,"ASSORTED FLOWER COLOUR ""LEIS""",60,2010-02-12 14:31:00,0.65,17226,United Kingdom
497815,22058,CERAMIC LOVE HEARTS DESIGN MUG,192,2010-02-12 14:52:00,1.49,Unknown,United Kingdom
497840,84970S,HANGING HEART ZINC T-LIGHT HOLDER,72,2010-02-12 15:27:00,0.85,15288,United Kingdom
497848,20698,LITTLE PINK MONSTER SOFT TOY,60,2010-02-12 16:43:00,2.55,Unknown,United Kingdom
497865,21729,SMALL MARAKESH METAL  LANTERN ,171,2010-02-12 16:54:00,6.77,Unknown,United Kingdom
497875,20718,RED SPOTTY SHOPPER BAG,100,2010-02-14 10:19:00,1.06,17029,United Kingdom
497875,85099B,JUMBO BAG RED WHITE SPOTTY ,100,2010-02-14 10:19:00,1.65,17029,United Kingdom
497879,22382,LUNCH BAG SPACEBOY DESIGN ,100,2010-02-14 11:15:00,1.45,12422,Australia
497879,22383,LUNCH BAG SUKI  DESIGN ,100,2010-02-14 11:15:00,1.45,12422,Australia
497879,20726,LUNCH BAG WOODLAND,100,2010-02-14 11:15:00,1.45,12422,Australia
497881,75049L,LARGE CIRCULAR MIRROR MOBILE,192,2010-02-14 11:24:00,0.85,15372,United Kingdom
497881,71459,HANGING JAM JAR T-LIGHT HOLDER,192,2010-02-14 11:24:00,0.72,15372,United Kingdom
497885,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2010-02-14 12:06:00,1.45,15093,United Kingdom
497895,79029,GLASS HONEYPOT WASP CATCHER,144,2010-02-14 12:37:00,1.65,12989,United Kingdom
497897,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,60,2010-02-14 12:38:00,1.45,15538,United Kingdom
497899,22129,PARTY CONES CANDY TREE DECORATION,60,2010-02-14 12:49:00,0.85,16136,United Kingdom
497899,22128,PARTY CONES CANDY ASSORTED,60,2010-02-14 12:49:00,1.25,16136,United Kingdom
497905,85099B,JUMBO BAG RED WHITE SPOTTY ,100,2010-02-14 13:17:00,1.65,13587,United Kingdom
497906,84990,60 GOLD AND SILVER FAIRY CAKE CASES,120,2010-02-14 13:26:00,0.42,14156,Ireland
497906,21975,PACK OF 60 DINOSAUR CAKE CASES,120,2010-02-14 13:26:00,0.42,14156,Ireland
497906,21977,PACK OF 60 PINK PAISLEY CAKE CASES,120,2010-02-14 13:26:00,0.42,14156,Ireland
497906,21212,PACK OF 72 RETRO SPOT CAKE CASES,120,2010-02-14 13:26:00,0.42,14156,Ireland
497906,84992,72 SWEETHEART FAIRY CAKE CASES,120,2010-02-14 13:26:00,0.42,14156,Ireland
497906,84991,60 TEATIME FAIRY CAKE CASES,120,2010-02-14 13:26:00,0.42,14156,Ireland
497913,21507,"ELEPHANT, BIRTHDAY CARD, ",72,2010-02-14 14:38:00,0.36,16713,United Kingdom
497913,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,72,2010-02-14 14:38:00,0.36,16713,United Kingdom
497913,21508,VINTAGE KID DOLLY CARD ,72,2010-02-14 14:38:00,0.36,16713,United Kingdom
497913,22027,TEA PARTY BIRTHDAY CARD,72,2010-02-14 14:38:00,0.36,16713,United Kingdom
497913,22035,VINTAGE CARAVAN GREETING CARD ,72,2010-02-14 14:38:00,0.36,16713,United Kingdom
497913,22033,BOTANICAL ROSE GREETING CARD,72,2010-02-14 14:38:00,0.36,16713,United Kingdom
497913,22030,SWALLOWS GREETING CARD,72,2010-02-14 14:38:00,0.36,16713,United Kingdom
497913,20719,WOODLAND CHARLOTTE BAG,100,2010-02-14 14:38:00,0.72,16713,United Kingdom
497913,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2010-02-14 14:38:00,1.45,16713,United Kingdom
497913,84836,ZINC METAL HEART DECORATION,216,2010-02-14 14:38:00,1.06,16713,United Kingdom
497913,22297,HEART IVORY TRELLIS SMALL,96,2010-02-14 14:38:00,1.25,16713,United Kingdom
497931,21931,JUMBO STORAGE BAG SUKI,100,2010-02-15 09:48:00,1.65,14258,United Kingdom
497931,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2010-02-15 09:48:00,1.65,14258,United Kingdom
497933,21243,PINK  SPOTTY PLATE ,96,2010-02-15 10:33:00,1.45,16422,United Kingdom
497933,21242,RED SPOTTY PLATE ,96,2010-02-15 10:33:00,1.45,16422,United Kingdom
497933,21099,SET/6 STRAWBERRY PAPER CUPS,96,2010-02-15 10:33:00,0.65,16422,United Kingdom
497933,21078,SET/20 STRAWBERRY PAPER NAPKINS ,96,2010-02-15 10:33:00,0.64,16422,United Kingdom
497933,21092,SET/6 STRAWBERRY PAPER PLATES,96,2010-02-15 10:33:00,0.64,16422,United Kingdom
497935,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,2010-02-15 10:47:00,1.65,13408,United Kingdom
497935,20727,LUNCH BAG  BLACK SKULL.,100,2010-02-15 10:47:00,1.45,13408,United Kingdom
497935,20725,LUNCH BAG RED SPOTTY,100,2010-02-15 10:47:00,1.45,13408,United Kingdom
497937,20711,JUMBO BAG TOYS ,100,2010-02-15 10:49:00,1.65,15769,United Kingdom
497937,20713,JUMBO BAG OWLS,100,2010-02-15 10:49:00,1.65,15769,United Kingdom
497937,85099F,JUMBO BAG STRAWBERRY,400,2010-02-15 10:49:00,1.65,15769,United Kingdom
497937,21929,JUMBO BAG PINK VINTAGE PAISLEY,200,2010-02-15 10:49:00,1.65,15769,United Kingdom
497937,85099B,JUMBO BAG RED WHITE SPOTTY ,400,2010-02-15 10:49:00,1.65,15769,United Kingdom
497937,21928,JUMBO BAG SCANDINAVIAN PAISLEY,300,2010-02-15 10:49:00,1.65,15769,United Kingdom
497937,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2010-02-15 10:49:00,1.65,15769,United Kingdom
497941,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2010-02-15 11:22:00,1.65,14282,United Kingdom
497941,22386,JUMBO BAG PINK WITH WHITE SPOTS,100,2010-02-15 11:22:00,1.65,14282,United Kingdom
497941,21930,JUMBO STORAGE BAG SKULLS,100,2010-02-15 11:22:00,1.65,14282,United Kingdom
497941,21931,JUMBO STORAGE BAG SUKI,100,2010-02-15 11:22:00,1.65,14282,United Kingdom
497941,20712,JUMBO BAG WOODLAND ANIMALS,100,2010-02-15 11:22:00,1.65,14282,United Kingdom
497941,20724,RED SPOTTY CHARLOTTE BAG,100,2010-02-15 11:22:00,0.72,14282,United Kingdom
497943,22386,JUMBO BAG PINK WITH WHITE SPOTS,100,2010-02-15 11:46:00,1.65,13225,United Kingdom
497943,22384,LUNCH BAG PINK RETROSPOT,100,2010-02-15 11:46:00,1.45,13225,United Kingdom
497943,85099B,JUMBO BAG RED WHITE SPOTTY ,100,2010-02-15 11:46:00,1.65,13225,United Kingdom
497945,47503F,ASS FLORAL PRINT TORCH,270,2010-02-15 11:55:00,1.65,Unknown,United Kingdom
497946,37410,BLACK AND WHITE PAISLEY FLOWER MUG,19152,2010-02-15 11:57:00,0.1,13902,Denmark
497946,85198,ASSORTED FARMYARD ANIMALS IN BUCKET,3312,2010-02-15 11:57:00,0.3,13902,Denmark
497946,85197,SET OF 12 MINI BUNNIES IN A BUCKET,1344,2010-02-15 11:57:00,0.25,13902,Denmark
497946,85220,SMALL FAIRY CAKE FRIDGE MAGNETS,2504,2010-02-15 11:57:00,1.45,13902,Denmark
497946,85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,1968,2010-02-15 11:57:00,0.3,13902,Denmark
497946,35920,FOUR RABBIT EASTER DECORATIONS,960,2010-02-15 11:57:00,0.15,13902,Denmark
497946,47504F,ENGLISH ROSE TORCH,482,2010-02-15 11:57:00,0.25,13902,Denmark
497946,47504E,ENGLISH ROSE SCISSORS,4176,2010-02-15 11:57:00,0.15,13902,Denmark
497946,47503K,ASSORTED FLORAL SECATEURS,2880,2010-02-15 11:57:00,0.3,13902,Denmark
497946,47503E,ASS FLORAL PRINT SCISSORS,6696,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20657,TROPICAL LUGGAGE TAG,1200,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20653,CHERRY BLOSSOM LUGGAGE TAG,1800,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20652,BLUE SPOTTY LUGGAGE TAG ,600,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20730,STRAWBERRY CANDY BAG,1400,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20729,RED SPOTTY CANDY BAG,4200,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20851,ZINC HEART LATTICE TRAY OVAL ,288,2010-02-15 11:57:00,0.5,13902,Denmark
497946,20850,ZINC HEART LATTICE PLANTER BOWL,696,2010-02-15 11:57:00,0.5,13902,Denmark
497946,20849,ZINC HEART LATTICE DOUBLE PLANTER,576,2010-02-15 11:57:00,0.5,13902,Denmark
497946,20778,GARDEN PATH NOTEBOOK ,3360,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20777,CHRYSANTHEMUM NOTEBOOK,3200,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20776,ABSTRACT CIRCLES NOTEBOOK,3040,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20775,DAISY NOTEBOOK ,3360,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20774,GREEN FERN NOTEBOOK,3200,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20773,BLUE PAISLEY NOTEBOOK,3040,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20731,POSY CANDY BAG,2700,2010-02-15 11:57:00,0.15,13902,Denmark
497946,20760,GARDEN PATH POCKET BOOK,4320,2010-02-15 11:57:00,0.1,13902,Denmark
497946,21702,SET 5 MINI GATEAUX  FRIDGE MAGNETS,504,2010-02-15 11:57:00,0.3,13902,Denmark
497946,21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,72,2010-02-15 11:57:00,0.3,13902,Denmark
497946,21697,SET 5 MINI DOUGHNUT FRIDGE MAGNET ,240,2010-02-15 11:57:00,0.3,13902,Denmark
497946,47503F,ASS FLORAL PRINT TORCH,2504,2010-02-15 11:57:00,0.25,13902,Denmark
497948,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2010-02-15 12:05:00,2.55,13081,United Kingdom
497949,84568,GIRLS ALPHABET IRON ON PATCHES ,288,2010-02-15 12:10:00,0.21,16327,United Kingdom
497983,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2010-02-15 13:46:00,2.55,16860,United Kingdom
498013,17129D,CLEAR COLOUR GLASS GEMS IN BAG,96,2010-02-15 14:49:00,0.64,15311,United Kingdom
498013,22247,BUNNY DECORATION MAGIC GARDEN,128,2010-02-15 14:49:00,0.72,15311,United Kingdom
498021,21786,RAIN HAT WITH RED SPOTS,72,2010-02-15 17:01:00,0.42,14911,Ireland
498024,20747,PICCADILLY TEA SET,128,2010-02-15 17:15:00,14.95,Unknown,United Kingdom
498026,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2010-02-15 17:26:00,0.21,15640,United Kingdom
498045,22412,METAL SIGN NEIGHBOURHOOD WITCH ,72,2010-02-16 10:41:00,1.85,16584,United Kingdom
498049,21829,DINOSAUR KEYRINGS ASSORTED,72,2010-02-16 11:13:00,0.21,13407,United Kingdom
498052,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,288,2010-02-16 11:58:00,0.21,17404,Sweden
498052,21977,PACK OF 60 PINK PAISLEY CAKE CASES,240,2010-02-16 11:58:00,0.55,17404,Sweden
498052,22348,TEA BAG PLATE RED SPOTTY ,288,2010-02-16 11:58:00,0.85,17404,Sweden
498052,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,192,2010-02-16 11:58:00,1.45,17404,Sweden
498052,84987,SET OF 36 TEATIME PAPER DOILIES,96,2010-02-16 11:58:00,1.45,17404,Sweden
498068,37462E,"PET MUG, GOLDFISH",115,2010-02-16 12:18:00,0.83,Unknown,United Kingdom
498093,71459,HANGING JAM JAR T-LIGHT HOLDER,192,2010-02-16 12:42:00,0.72,15372,United Kingdom
498093,75049L,LARGE CIRCULAR MIRROR MOBILE,192,2010-02-16 12:42:00,0.85,15372,United Kingdom
498095,16236,KITTY PENCIL ERASERS,51,2010-02-16 12:50:00,0.21,16940,United Kingdom
498097,22241,GARLAND WOODEN HAPPY EASTER,288,2010-02-16 13:12:00,1.06,16525,United Kingdom
498097,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,144,2010-02-16 13:12:00,0.79,16525,United Kingdom
498097,84970S,HANGING HEART ZINC T-LIGHT HOLDER,144,2010-02-16 13:12:00,0.64,16525,United Kingdom
498101,84270,ASSTD DESIGN BUBBLE GUM RING,60,2010-02-16 13:32:00,0.21,12960,United Kingdom
498102,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2010-02-16 13:33:00,0.72,15372,United Kingdom
498102,75049L,LARGE CIRCULAR MIRROR MOBILE,96,2010-02-16 13:33:00,0.85,15372,United Kingdom
498105,71459,HANGING JAM JAR T-LIGHT HOLDER,384,2010-02-16 13:52:00,0.72,15372,United Kingdom
498105,85217,ASSORTED ICE CREAM FRIDGE MAGNETS,240,2010-02-16 13:52:00,0.53,15372,United Kingdom
498105,21700,BIG DOUGHNUT FRIDGE MAGNETS,240,2010-02-16 13:52:00,0.72,15372,United Kingdom
498105,75049L,LARGE CIRCULAR MIRROR MOBILE,384,2010-02-16 13:52:00,0.85,15372,United Kingdom
498114,21437,24 HANGING EASTER EGGS FLORAL TUB,72,2010-02-16 14:32:00,2.95,15311,United Kingdom
498114,20724,RED SPOTTY CHARLOTTE BAG,100,2010-02-16 14:32:00,0.72,15311,United Kingdom
498114,20723,STRAWBERRY CHARLOTTE BAG,100,2010-02-16 14:32:00,0.72,15311,United Kingdom
498114,20719,WOODLAND CHARLOTTE BAG,100,2010-02-16 14:32:00,0.72,15311,United Kingdom
498114,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,96,2010-02-16 14:32:00,0.64,15311,United Kingdom
498114,84499,BLACK FLOWER CANDLE PLATE,72,2010-02-16 14:32:00,0.64,15311,United Kingdom
498114,84673A,PINK FLY SWAT,96,2010-02-16 14:32:00,0.53,15311,United Kingdom
498114,22384,LUNCH BAG PINK RETROSPOT,100,2010-02-16 14:32:00,1.45,15311,United Kingdom
498114,22386,JUMBO BAG PINK WITH WHITE SPOTS,100,2010-02-16 14:32:00,1.65,15311,United Kingdom
498114,82551,LAUNDRY 15C METAL SIGN,96,2010-02-16 14:32:00,1.06,15311,United Kingdom
498114,21272,SALLE DE BAIN HOOK,144,2010-02-16 14:32:00,1.06,15311,United Kingdom
498114,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,120,2010-02-16 14:32:00,0.36,15311,United Kingdom
498118,21868,POTTING SHED TEA MUG,72,2010-02-16 14:49:00,1.06,16701,United Kingdom
498118,72741,GRAND CHOCOLATECANDLE,72,2010-02-16 14:49:00,1.25,16701,United Kingdom
498120,84949,SILVER HANGING T-LIGHT HOLDER,96,2010-02-16 15:25:00,1.45,13089,United Kingdom
498149,22087,PAPER BUNTING WHITE LACE,80,2010-02-17 10:24:00,2.55,18285,United Kingdom
498152,85220,SMALL FAIRY CAKE FRIDGE MAGNETS,9456,2010-02-17 10:51:00,0.3,13902,Denmark
498157,84598,BOYS ALPHABET IRON ON PATCHES,288,2010-02-17 11:40:00,0.21,14244,United Kingdom
498157,84568,GIRLS ALPHABET IRON ON PATCHES ,288,2010-02-17 11:40:00,0.21,14244,United Kingdom
498161,22217,T-LIGHT HOLDER HANGING LACE,96,2010-02-17 12:03:00,1.06,15251,United Kingdom
498161,21214,SET OF 72 IVORY PAPER DOILIES,96,2010-02-17 12:03:00,1.25,15251,United Kingdom
498161,21215, IVORY PAPER CUP CAKE CASES ,120,2010-02-17 12:03:00,0.42,15251,United Kingdom
498161,22417,PACK OF 60 SPACEBOY CAKE CASES,120,2010-02-17 12:03:00,0.42,15251,United Kingdom
498161,84992,72 SWEETHEART FAIRY CAKE CASES,120,2010-02-17 12:03:00,0.42,15251,United Kingdom
498161,21212,PACK OF 72 RETRO SPOT CAKE CASES,120,2010-02-17 12:03:00,0.42,15251,United Kingdom
498161,84991,60 TEATIME FAIRY CAKE CASES,120,2010-02-17 12:03:00,0.42,15251,United Kingdom
498161,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,96,2010-02-17 12:03:00,1.25,15251,United Kingdom
498161,84988,SET OF 72 PINK HEART PAPER DOILIES,96,2010-02-17 12:03:00,1.25,15251,United Kingdom
498161,84987,SET OF 36 TEATIME PAPER DOILIES,144,2010-02-17 12:03:00,1.25,15251,United Kingdom
498161,22416,36 DOILIES SPACEBOY DESIGN ,144,2010-02-17 12:03:00,1.25,15251,United Kingdom
498161,22021,BLUE FELT EASTER EGG BASKET,54,2010-02-17 12:03:00,1.45,15251,United Kingdom
498161,22256,FELT FARM ANIMAL CHICKEN,144,2010-02-17 12:03:00,1.06,15251,United Kingdom
498161,22258,FELT FARM ANIMAL RABBIT,144,2010-02-17 12:03:00,1.06,15251,United Kingdom
498161,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2010-02-17 12:03:00,0.72,15251,United Kingdom
498163,21080,SET/20 RED SPOTTY PAPER NAPKINS ,96,2010-02-17 12:12:00,0.64,17511,United Kingdom
498163,84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,96,2010-02-17 12:12:00,0.64,17511,United Kingdom
498163,22027,TEA PARTY BIRTHDAY CARD,72,2010-02-17 12:12:00,0.36,17511,United Kingdom
498163,22036,DINOSAUR BIRTHDAY CARD,72,2010-02-17 12:12:00,0.36,17511,United Kingdom
498163,16235,RECYCLED PENCIL WITH RABBIT ERASER,60,2010-02-17 12:12:00,0.21,17511,United Kingdom
498163,85196,EASTER BUNNIES ON A STICK,144,2010-02-17 12:12:00,0.42,17511,United Kingdom
498163,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,2010-02-17 12:12:00,1.65,17511,United Kingdom
498163,22384,LUNCH BAG PINK RETROSPOT,100,2010-02-17 12:12:00,1.45,17511,United Kingdom
498163,22382,LUNCH BAG SPACEBOY DESIGN ,100,2010-02-17 12:12:00,1.45,17511,United Kingdom
498163,22386,JUMBO BAG PINK WITH WHITE SPOTS,100,2010-02-17 12:12:00,1.65,17511,United Kingdom
498163,22385,JUMBO BAG SPACEBOY DESIGN,100,2010-02-17 12:12:00,1.65,17511,United Kingdom
498163,85099B,JUMBO BAG RED WHITE SPOTTY ,100,2010-02-17 12:12:00,1.65,17511,United Kingdom
498213,21868,POTTING SHED TEA MUG,72,2010-02-17 13:16:00,1.06,18092,United Kingdom
498213,15039,SANDALWOOD FAN,250,2010-02-17 13:16:00,0.53,18092,United Kingdom
498213,22348,TEA BAG PLATE RED SPOTTY ,288,2010-02-17 13:16:00,0.72,18092,United Kingdom
498236,22028,PENNY FARTHING BIRTHDAY CARD,72,2010-02-17 14:34:00,0.36,15061,United Kingdom
498236,21669,BLUE STRIPE CERAMIC DRAWER KNOB,96,2010-02-17 14:34:00,1.06,15061,United Kingdom
498236,21498,RED SPOTS  WRAP ,200,2010-02-17 14:34:00,0.34,15061,United Kingdom
498236,16156S,WRAP PINK FAIRY CAKES ,200,2010-02-17 14:34:00,0.34,15061,United Kingdom
498254,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2010-02-17 14:42:00,0.21,14911,Ireland
498256,85175,CACTI T-LIGHT CANDLES,64,2010-02-17 14:43:00,0.42,16553,United Kingdom
498270,16235,RECYCLED PENCIL WITH RABBIT ERASER,60,2010-02-17 15:11:00,0.21,18218,United Kingdom
498270,17003,BROCADE RING PURSE ,72,2010-02-17 15:11:00,0.21,18218,United Kingdom
498270,84670,JAPANESE CROCHETED ANIMAL,72,2010-02-17 15:11:00,0.42,18218,United Kingdom
498276,17003,BROCADE RING PURSE ,720,2010-02-17 15:41:00,0.16,16422,United Kingdom
498276,21212,PACK OF 72 RETRO SPOT CAKE CASES,120,2010-02-17 15:41:00,0.42,16422,United Kingdom
498283,47583A,SET OF 3 WICKER BASKET ROSE,66,2010-02-17 16:40:00,7.0,17858,United Kingdom
498284,21354,TOAST ITS - BEST MUM,288,2010-02-17 16:43:00,1.05,13798,United Kingdom
498290,21668,RED STRIPE CERAMIC DRAWER KNOB,96,2010-02-17 17:02:00,1.06,17858,United Kingdom
498290,21669,BLUE STRIPE CERAMIC DRAWER KNOB,96,2010-02-17 17:02:00,1.06,17858,United Kingdom
498290,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,96,2010-02-17 17:02:00,1.06,17858,United Kingdom
498290,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,96,2010-02-17 17:02:00,1.06,17858,United Kingdom
498290,21671,RED SPOT CERAMIC DRAWER KNOB,96,2010-02-17 17:02:00,1.06,17858,United Kingdom
498290,21670,BLUE SPOT CERAMIC DRAWER KNOB,96,2010-02-17 17:02:00,1.06,17858,United Kingdom
498301,84879,ASSORTED COLOUR BIRD ORNAMENT,160,2010-02-18 09:20:00,1.45,13767,United Kingdom
498328,17033,"BROCADE PURSE,SMALL ARCH BUTTON",72,2010-02-18 10:27:00,0.29,15586,United Kingdom
498328,40016,CHINESE DRAGON PAPER LANTERNS,288,2010-02-18 10:27:00,0.42,15586,United Kingdom
498328,15036,ASSORTED COLOURS SILK FAN,96,2010-02-18 10:27:00,0.65,15586,United Kingdom
498379,20713,JUMBO BAG OWLS,100,2010-02-18 14:29:00,1.65,13680,United Kingdom
498379,85099F,JUMBO BAG STRAWBERRY,100,2010-02-18 14:29:00,1.65,13680,United Kingdom
498393,22432,WATERING CAN PINK BUNNY,4200,2010-02-18 15:09:00,1.95,Unknown,United Kingdom
498395,22386,JUMBO BAG PINK WITH WHITE SPOTS,200,2010-02-18 15:13:00,1.65,14646,Netherlands
498395,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,288,2010-02-18 15:13:00,0.79,14646,Netherlands
498395,20685,DOOR MAT RED SPOT,60,2010-02-18 15:13:00,6.35,14646,Netherlands
498395,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,480,2010-02-18 15:13:00,2.55,14646,Netherlands
498395,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,192,2010-02-18 15:13:00,2.55,14646,Netherlands
498395,22329,ROUND CONTAINER SET OF 5 RETROSPOT,192,2010-02-18 15:13:00,1.45,14646,Netherlands
498395,22383,LUNCH BAG SUKI  DESIGN ,100,2010-02-18 15:13:00,1.45,14646,Netherlands
498395,84975,HEART SHAPED MIRROR,144,2010-02-18 15:13:00,1.45,14646,Netherlands
498395,22253,6 CROCHET STRAWBERRIES,192,2010-02-18 15:13:00,1.06,14646,Netherlands
498395,84836,ZINC METAL HEART DECORATION,216,2010-02-18 15:13:00,1.06,14646,Netherlands
498395,84970S,HANGING HEART ZINC T-LIGHT HOLDER,144,2010-02-18 15:13:00,0.64,14646,Netherlands
498395,21564,PINK  HEART SHAPE LOVE BUCKET ,60,2010-02-18 15:13:00,2.55,14646,Netherlands
498395,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",300,2010-02-18 15:13:00,0.72,14646,Netherlands
498395,21682,LARGE MEDINA STAMPED METAL BOWL ,72,2010-02-18 15:13:00,4.25,14646,Netherlands
498395,21683,MEDIUM MEDINA STAMPED METAL BOWL ,96,2010-02-18 15:13:00,2.55,14646,Netherlands
498395,20725,LUNCH BAG RED SPOTTY,100,2010-02-18 15:13:00,1.45,14646,Netherlands
498395,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,96,2010-02-18 15:13:00,1.06,14646,Netherlands
498395,22127,PARTY CONES CARNIVAL ASSORTED,120,2010-02-18 15:13:00,1.06,14646,Netherlands
498395,21986,PACK OF 12 PINK SPOT TISSUES ,144,2010-02-18 15:13:00,0.29,14646,Netherlands
498395,22384,LUNCH BAG PINK RETROSPOT,100,2010-02-18 15:13:00,1.45,14646,Netherlands
498395,22382,LUNCH BAG SPACEBOY DESIGN ,100,2010-02-18 15:13:00,1.45,14646,Netherlands
498395,21731,RED TOADSTOOL LED NIGHT LIGHT,720,2010-02-18 15:13:00,1.45,14646,Netherlands
498395,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2010-02-18 15:13:00,0.55,14646,Netherlands
498395,20677,PINK SPOTTY BOWL,72,2010-02-18 15:13:00,1.06,14646,Netherlands
498395,35961,FOLKART ZINC HEART CHRISTMAS DEC,288,2010-02-18 15:13:00,0.72,14646,Netherlands
498395,22131,FOOD CONTAINER SET 3 LOVE HEART ,288,2010-02-18 15:13:00,1.65,14646,Netherlands
498395,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,240,2010-02-18 15:13:00,2.1,14646,Netherlands
498395,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,120,2010-02-18 15:13:00,2.1,14646,Netherlands
498395,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",288,2010-02-18 15:13:00,1.45,14646,Netherlands
498396,22381,TOY TIDY PINK RETROSPOT  ,200,2010-02-18 15:16:00,1.85,14646,Netherlands
498396,22380,TOY TIDY SPACEBOY  ,200,2010-02-18 15:16:00,1.85,14646,Netherlands
498396,22303,COFFEE MUG APPLES DESIGN,72,2010-02-18 15:16:00,2.1,14646,Netherlands
498396,21896,POTTING SHED TWINE,72,2010-02-18 15:16:00,1.85,14646,Netherlands
498398,21136,PAINTED METAL PEARS ASSORTED,176,2010-02-18 15:19:00,1.45,14646,Netherlands
498398,20971,PINK BLUE FELT CRAFT TRINKET BOX,144,2010-02-18 15:19:00,1.06,14646,Netherlands
498398,20972,PINK CREAM FELT CRAFT TRINKET BOX ,144,2010-02-18 15:19:00,1.06,14646,Netherlands
498398,22377,BOTTLE BAG RETROSPOT ,200,2010-02-18 15:19:00,1.85,14646,Netherlands
498398,22379,RECYCLING BAG RETROSPOT ,400,2010-02-18 15:19:00,1.85,14646,Netherlands
498398,22385,JUMBO BAG SPACEBOY DESIGN,200,2010-02-18 15:19:00,1.65,14646,Netherlands
498398,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,200,2010-02-18 15:19:00,1.65,14646,Netherlands
498398,22263,FELT EGG COSY LADYBIRD ,288,2010-02-18 15:19:00,0.72,14646,Netherlands
498398,22498,WOODEN REGATTA BUNTING,144,2010-02-18 15:19:00,4.95,14646,Netherlands
498398,22432,WATERING CAN PINK BUNNY,96,2010-02-18 15:19:00,1.65,14646,Netherlands
